,sig_e,sig_s,sig_u,sig_eps,rho,tau1,tau2,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd,delzprime,delzstdprime,delaprime,delastdprime
run_00000414,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.19,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,414,9.757285598269842,0.6235762124592017,1.1769314549226841,1.595863511123916,42530.32490276013,47135.488033022746,9.716672391771386,0.5521910433618188,0.042323123964111684,0.02850039880419215,0.010040199644076092,0.005966349990987351,2616.1492461687835,2545.792401033603,1.6800546986985263,2.2855647577778067,9.13370938581063,0.41893205620122836,9.164481348409566,0.038730536124225175,1.8781006504322548,0.00808474570788625,9.164481348409566,1.8781006504322548,9.13370938581063,0.038730536124225175
run_00000415,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.2,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,415,9.835611206832978,0.6698753986262873,1.147140944154199,1.574477439598075,42687.1707821975,47023.729328633926,9.84385079740685,0.6859093811271838,0.03789161484915783,0.01938877641550505,0.010550826610492755,0.008701564886247699,2568.764813630618,2693.095812421907,1.6257003185154806,2.237794621420922,9.165735808206746,0.4273364954438692,9.157941416279668,0.03878487533084437,1.8506509459374931,0.006799959481661416,9.157941416279668,1.8506509459374931,9.165735808206746,0.03878487533084437
run_00000416,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.21000000000000002,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,416,9.796356982740361,0.6290732932901627,1.1504848689184743,1.5676226371923545,42705.293753560974,47102.39812306648,9.7809547330839,0.6115253260260848,0.051485149125576196,0.03179039215621955,0.016441152745537542,0.0038632218143072783,2563.093306377986,2618.566886605146,1.633075772651245,2.224249929411184,9.167283689450185,0.4171377682738823,9.169429407057812,0.04102198747685981,1.8036107052362502,0.018436439824224115,9.169429407057812,1.8036107052362502,9.167283689450185,0.04102198747685981
run_00000417,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.22,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,417,9.791152553672424,0.6350100105819901,1.1666493005175513,1.5672491161703601,42800.53964994225,46876.521732510046,9.791923202356314,0.6299629940712631,0.04409297060820298,0.019930647916567432,0.01282190162575523,0.006770991125950339,2679.827137950093,2684.3245719100446,1.6572307155524175,2.221240739317646,9.156142543090438,0.4005998156528047,9.161960208285052,0.04278038232767816,1.8225316382886865,0.00938450247282169,9.161960208285052,1.8225316382886865,9.156142543090438,0.04278038232767816
run_00000418,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.23,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,418,9.78260552320202,0.6133390991831206,1.1484211548487822,1.5549049542328663,42800.48003261976,47040.953405861124,9.761858849972628,0.5916295628481951,0.05617613160621119,0.048691611177064366,0.01730140159639344,0.007945366875080826,2615.0913225628374,2541.218193256381,1.6173415329965621,2.170184875497593,9.169266424018922,0.4064837993840798,9.170229287124434,0.0457703865505324,1.7853347392470915,0.011022481795007645,9.170229287124434,1.7853347392470915,9.169266424018922,0.0457703865505324
run_00000419,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.24000000000000002,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,419,9.751154193870054,0.5998665596324955,1.1470081943239148,1.5329584817582869,42724.309172318994,46899.267587776936,9.708508007740477,0.5469283022471204,0.03810329142721959,0.028322131858060002,0.018498417772995428,0.011568997901838506,2768.303823239638,2638.0558907405834,1.6551022464586642,2.183402787669504,9.151287634237546,0.38595028743438037,9.161579705493358,0.03934438933222018,1.7585575285467012,0.01129267201550445,9.161579705493358,1.7585575285467012,9.151287634237546,0.03934438933222018
run_00000420,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.25,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,420,9.750398854810468,0.6033013044640188,1.1472386950257016,1.5264060500818044,42753.488390907776,46880.820032236064,9.710923886178252,0.5559376101397685,0.031700899149177,0.023602288513343717,0.014341619428025977,0.008601390033941196,2650.9605051732333,2599.553836111043,1.646231360987639,2.181285256465825,9.147097550346427,0.37916735505610033,9.154986276038484,0.03591908205917941,1.7400356621752988,0.007666581585096325,9.154986276038484,1.7400356621752988,9.147097550346427,0.03591908205917941
run_00000421,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.26,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,421,9.792470387779346,0.6138504530078602,1.1467921880525849,1.5142217903301558,43000.52736915514,46689.25807208507,9.803617931795461,0.6451228826532558,0.05136499864477088,0.039067739696343334,0.01916370836063625,0.010481731593476143,2625.748869466678,2629.9421535923357,1.618010624551089,2.1275785845044064,9.178619934771527,0.3674296022775775,9.158495049142205,0.03155272492185506,1.7254289941491239,0.01158273510014531,9.158495049142205,1.7254289941491239,9.178619934771527,0.03155272492185506
run_00000422,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.27,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,422,9.797170417458743,0.6298973718309993,1.1533005259282179,1.5116135478794073,43239.89353163999,46690.43133492833,9.83978506642326,0.6729544185126111,0.035317286126777876,0.04236534570564231,0.006878947849227498,0.007355162243885125,2607.378106801031,2692.638999158211,1.6242483716106857,2.118032595084251,9.167273045627729,0.3583130219511923,9.16683064791065,0.03344161915316127,1.6984704569411448,0.00809972067273006,9.16683064791065,1.6984704569411448,9.167273045627729,0.03344161915316127
run_00000423,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.28,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,423,9.773271642735873,0.6102530571304197,1.1530283752179924,1.5023273105297719,43060.95706314744,46591.59901154867,9.795455763946345,0.6408432628521245,0.04415006657202017,0.03792252553702918,0.01006285379243082,0.005924495478663913,2689.8425701661904,2678.9231845856807,1.6401589579996436,2.138989965054642,9.163018585605467,0.3492989353117823,9.15461250109422,0.02783804589531102,1.7039896291666807,0.009150265152159085,9.15461250109422,1.7039896291666807,9.163018585605467,0.02783804589531102
run_00000424,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.29000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,424,9.742952295922203,0.5936462418738557,1.1617854949109545,1.4935180200124798,43185.36922565283,46494.15971971777,9.723025538319682,0.571746532327165,0.04017015730027061,0.041495286522405764,0.009108569995744975,0.007093095997734764,2559.815343178242,2657.917606476557,1.6418380702436721,2.1075413895385258,9.149306054048344,0.331732525101524,9.151279005992519,0.04266265961731419,1.6718869503393998,0.006526885678899442,9.151279005992519,1.6718869503393998,9.149306054048344,0.04266265961731419
run_00000425,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.3,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,425,9.824360363129335,0.6658783301275828,1.1712233966650785,1.499131310374162,43058.39290343712,46528.72511843566,9.859180164959572,0.7093429251612624,0.03738616402794238,0.024334190394288094,0.005187429955197396,0.006168580478851703,2719.639248872615,2677.9418760920635,1.6732663742996843,2.1414444934871515,9.1584820330017,0.3279079137090797,9.14983723979831,0.03421968066528693,1.6908109143052696,0.00493022241718761,9.14983723979831,1.6908109143052696,9.1584820330017,0.03421968066528693
run_00000426,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.31,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,426,9.754213512222815,0.595771788397238,1.1751342332192625,1.4965378673051362,43348.94600034684,46494.913079858656,9.756970448526381,0.5951257065532193,0.04159807609885578,0.04486439525960324,0.018531324117282515,0.009524013471299018,2608.8974044199695,2505.990388339412,1.6424032522165872,2.071153213499901,9.15844172382556,0.32140363408586664,9.161844741973162,0.03386683952830189,1.6386751150566101,0.010529150169436327,9.161844741973162,1.6386751150566101,9.15844172382556,0.03386683952830189
run_00000427,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.32,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,427,9.765207860075877,0.6128598098577782,1.1593063201477363,1.473788785964531,43159.17875193583,46501.9366776813,9.790876528222304,0.6379990072400966,0.04447193683153469,0.04533190038607888,0.005062737529426712,0.008703891596485729,2686.058329115504,2590.6419179919426,1.6486918709489422,2.092222335268121,9.152348050218071,0.3144824658167955,9.152877520982207,0.033528308671015646,1.636025615375395,0.008240282026830343,9.152877520982207,1.636025615375395,9.152348050218071,0.033528308671015646
run_00000428,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.33,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,428,9.741273656392982,0.6031249269936898,1.1507596639167572,1.4763718862676476,43162.01246428885,46467.99387773748,9.728292489679337,0.5771984873564622,0.053577043540976595,0.03962435813875251,0.01434903508386044,0.008657048637727148,2682.8329086641443,2689.3506539203513,1.6306560503975898,2.075443006243577,9.13814872939931,0.3256122223508875,9.151094002322875,0.03625728708833639,1.5970156151223347,0.011395964829619347,9.151094002322875,1.5970156151223347,9.13814872939931,0.03625728708833639
run_00000429,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.34,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,429,9.828401658363626,0.6661426780214993,1.1479538129161095,1.454216218233779,43172.36049422838,46561.765161154835,9.852210001544307,0.6957415176015249,0.055574193783928055,0.04162228998508539,0.011531131303907378,0.006930807102174546,2549.3019482003624,2659.111170711051,1.607995139923422,2.0531867706968603,9.16225898034208,0.3062624053176682,9.156468483942781,0.03480427903505364,1.6068778514728277,0.006402426881310575,9.156468483942781,1.6068778514728277,9.16225898034208,0.03480427903505364
run_00000430,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.35000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,430,9.691418676977838,0.5788080584913422,1.1666322107478029,1.474472836647457,43121.20064898616,46423.344026408726,9.661511578114133,0.5089350230091242,0.04498232775161777,0.0386112529920434,0.008675365113746341,0.006290482678633944,2812.544295269162,2681.718073264554,1.675488514023925,2.111706802038644,9.112610618486535,0.3078406258996575,9.152576555105009,0.04325084153166813,1.6125398948595786,0.012152375291240537,9.152576555105009,1.6125398948595786,9.112610618486535,0.04325084153166813
run_00000431,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.36000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,431,9.714640950171495,0.5742676589129436,1.1584077816401217,1.444436766343988,43289.18300376834,46513.88720707963,9.675178137744572,0.5244714115257109,0.041028557955254064,0.03880205423611326,0.009682984670214747,0.0076454703735320305,2709.728648873441,2765.185366886318,1.6387816085916174,2.0463194315943314,9.140373291258532,0.2860289847038665,9.150706726218864,0.04541804203976726,1.55137580858882,0.008245510011355746,9.150706726218864,1.55137580858882,9.140373291258532,0.04541804203976726
run_00000432,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.37,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,432,9.733603659291404,0.5863029724548579,1.1692054476087537,1.4647602831230102,43374.75219211118,46404.16516111787,9.732556578244743,0.5774712113405142,0.046504517447402464,0.03581601845900223,0.008369716783995845,0.00964620397993803,2781.7847405161647,2629.4012051528216,1.643262884136142,2.0446576164359422,9.147300686836612,0.2955548355142591,9.155085366904231,0.037001916496093926,1.5669958402813655,0.010085978615933765,9.155085366904231,1.5669958402813655,9.147300686836612,0.037001916496093926
run_00000433,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.38,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,433,9.665222611077027,0.5326323172965639,1.1557410846996947,1.438402682440294,43523.498894926066,46196.428990993016,9.649857774794333,0.5054758599046262,0.035646845433787606,0.024282475199346787,0.009733475671737967,0.01293117179018784,2584.937820386054,2567.9567321949276,1.622236879776624,2.0263742084907994,9.132590293780455,0.2826615977405974,9.144381914889705,0.03857807766642247,1.5418700989995178,0.008299593996331494,9.144381914889705,1.5418700989995178,9.132590293780455,0.03857807766642247
run_00000434,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.39,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,434,9.732058958835013,0.5824757296893305,1.1834332894184987,1.4431585397667965,43463.24014933412,46055.68023060417,9.771790860905057,0.6327989437299721,0.07283652764686105,0.05563890942231491,0.010104137568238775,0.0061760258506919135,2770.609936506259,2717.796296823094,1.7012281405089107,2.0669272247216584,9.14958322914568,0.25972525034829214,9.138991917175083,0.03962896481954251,1.55031567447675,0.006444366353201353,9.138991917175083,1.55031567447675,9.14958322914568,0.03962896481954251
run_00000435,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.4,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,435,9.72478079407847,0.5576410559076331,1.1756061581753987,1.420186269973876,43641.90339935059,46099.61576177649,9.740707062488319,0.5983264721363135,0.03787026256407207,0.0356671361547185,0.013577027365138692,0.012599063680812718,2739.448064571406,2735.9114002546085,1.6741746848184598,2.0124711060516134,9.167139738170802,0.24458011179847874,9.142380590352007,0.03671940517881735,1.4826053933068326,0.008230515281326548,9.142380590352007,1.4826053933068326,9.167139738170802,0.03671940517881735
run_00000436,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.41000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,436,9.686016121479412,0.5385266912173708,1.1809706736366221,1.416097727418964,43673.81467400695,45977.73697015328,9.6855141225468,0.5469430243568648,0.05599232538268804,0.032017334424273444,0.01252299745402774,0.014874322975033362,2734.19237696358,2718.4032488915827,1.6861826227013232,2.026906964466305,9.147489430262066,0.23512705378233645,9.138571098189937,0.03888171537318757,1.4968989450415364,0.011938691880603019,9.138571098189937,1.4968989450415364,9.147489430262066,0.03888171537318757
run_00000437,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.42000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,437,9.761222054915914,0.6207604460855426,1.1846818386893465,1.433944511572874,43436.172912672184,46240.820837894564,9.772959666036757,0.6345795630953882,0.06435080048683751,0.0581127939267808,0.00971124051784635,0.011450273788982883,2852.009478204901,2815.539548133338,1.6797909047573671,2.0175893643883986,9.140461608830314,0.24926267288352438,9.138380102941369,0.024013166391890925,1.4944319359556943,0.007181270106561425,9.138380102941369,1.4944319359556943,9.140461608830314,0.024013166391890925
run_00000438,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.43,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,438,9.708634766573537,0.5555593428249188,1.166882811894062,1.4037958209323982,43553.82782293522,45981.68667786361,9.699633959877804,0.5655417999640167,0.07626059727747324,0.07430753119293079,0.01329031608176486,0.00800253156443837,2778.996557605767,2639.485278191791,1.66564118159619,1.994737618677518,9.153075423748636,0.23691300903832907,9.134092159913788,0.031452910156003294,1.4536967296519436,0.009503526783247337,9.134092159913788,1.4536967296519436,9.153075423748636,0.031452910156003294
run_00000439,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.44,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,439,9.68446104520924,0.5616843084831129,1.177104023684131,1.4142679802858968,43736.82476197085,45907.18008788641,9.702818419219799,0.5673245642676145,0.04477070047426815,0.03592476236007441,0.013331433524429509,0.007888880364931078,2610.833956049318,2653.2177629621347,1.6559316288363561,1.9798462324527206,9.12277673672615,0.2371639566017705,9.135493854952184,0.027373297680971957,1.457645161386162,0.00786800945453023,9.135493854952184,1.457645161386162,9.12277673672615,0.027373297680971957
run_00000440,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.45,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,440,9.695821857788635,0.5618702105170084,1.2076546422960814,1.4205001099104964,43740.81555440429,46043.02194791398,9.69332947799916,0.5577829712417571,0.05433422296779294,0.049886566398272235,0.01011715734745991,0.016026780959813105,2691.31771798037,2603.7028975658814,1.7028412502757722,2.0104997657486874,9.133951647271578,0.21284546761441767,9.135546506757406,0.022590721566669546,1.4412270890711847,0.014157092223693296,9.135546506757406,1.4412270890711847,9.133951647271578,0.022590721566669546
run_00000441,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.46,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,441,9.701762838128476,0.5594592990543453,1.2071454174647815,1.4261102789420739,43546.21360115613,46010.861179162486,9.701502856244144,0.5626362932663644,0.02671089543733061,0.026747718241699574,0.010129425919565577,0.006926166049023801,2783.7439090342486,2696.734181275379,1.7165839442188422,2.033989595394548,9.142303539074149,0.2189648614772997,9.138866562977778,0.025372964606213456,1.436701480345436,0.007417752578786576,9.138866562977778,1.436701480345436,9.142303539074149,0.025372964606213456
run_00000442,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.47000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,442,9.685040656332589,0.5354401101404658,1.1952168937536325,1.3996498562715576,43898.77704224813,45822.96373532717,9.69772680416722,0.562086502884598,0.03647317993044223,0.025810015954285732,0.00970996982878114,0.005948093430501098,2770.330000610894,2579.5014951024136,1.6926148032645076,1.9854941946129432,9.149600546192133,0.20443296251793083,9.13564030128262,0.03448120257480018,1.3837112515707612,0.008080229131439902,9.13564030128262,1.3837112515707612,9.149600546192133,0.03448120257480018
run_00000443,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.48000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,443,9.688252800376516,0.5493261490966174,1.2016641357921398,1.3946294102485295,43811.09106447297,45914.00228901205,9.698671717027455,0.5628336574021322,0.05165628499526151,0.032928093827137975,0.007127604179381669,0.006681707226076126,2652.7288790941266,2555.6217888038595,1.6905975337730126,1.9754985471421451,9.138926651279926,0.1929652744563952,9.135838059625321,0.030892074679111613,1.3833331451422932,0.009817358265432626,9.135838059625321,1.3833331451422932,9.138926651279926,0.030892074679111613
run_00000444,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.49,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,444,9.642611991427431,0.5087827052808869,1.2072062947014137,1.3899212350864847,43858.05993588813,45780.63231177313,9.6342009019914,0.5006598861278932,0.03514705091672276,0.026825949274212512,0.006427880163339224,0.006316506651935347,2690.0033419554857,2665.2721676661117,1.7147051222341083,1.9870660748234548,9.13382928614655,0.18271494038507824,9.133541015863507,0.025192025411568408,1.3820159811418582,0.0042737864153479365,9.133541015863507,1.3820159811418582,9.13382928614655,0.025192025411568408
run_00000445,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,445,9.649701012915946,0.5529267156827404,1.1836962215731142,1.3861932257981753,43720.10220829642,45958.14760610497,9.61897785984995,0.4857932019091542,0.03454551058299693,0.03639825660619282,0.00541312207045719,0.008496972337807496,2580.934709536479,2619.262632330362,1.6748738666715457,1.9510596355349321,9.09677429723321,0.20249700422506361,9.133184657940797,0.024665492304905206,1.3399668446684,0.008968777736109433,9.133184657940797,1.3399668446684,9.09677429723321,0.024665492304905206
run_00000446,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.51,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,446,9.692829122267453,0.5614930337113709,1.1973226332655424,1.3769947548918573,43967.12220672584,45777.68354061763,9.708648084339597,0.5786804822462637,0.04612978971202729,0.031664124771990716,0.0092445964058223,0.006536198663020975,2767.016680520961,2732.788396304137,1.6897428475609233,1.9362573527809246,9.131336088556003,0.17967212162631466,9.129967602093332,0.035362680495751316,1.3227388566295062,0.007488630339042371,9.129967602093332,1.3227388566295062,9.131336088556003,0.035362680495751316
run_00000447,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.52,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,447,9.658021630093407,0.5323776983639678,1.2050991360694177,1.3770271667743972,43850.05239929209,45680.780838310224,9.65488823601634,0.5259205858695785,0.040301907881027006,0.035475769089493396,0.005081709818892698,0.006648367233483367,2618.7851062831487,2704.085287058873,1.720538938189872,1.9658508971193114,9.125643931729416,0.17192803070498097,9.128967650146762,0.03506885896804646,1.3228502565462978,0.007939871680641064,9.128967650146762,1.3228502565462978,9.125643931729416,0.03506885896804646
run_00000448,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.53,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,448,9.67984352160775,0.5372814811901099,1.1842134298805767,1.3592263673118365,43755.4682928008,45860.08247525182,9.663519735141817,0.5384881435422622,0.07677076035952034,0.07566662541693811,0.008254883504112258,0.007675029292685789,2853.1482687045036,2811.888203852869,1.6891211071667738,1.922201156535153,9.142562040417692,0.17501293743126067,9.125031591599555,0.03131406443672833,1.283138686071948,0.00966039909761645,9.125031591599555,1.283138686071948,9.142562040417692,0.03131406443672833
run_00000449,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.54,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,449,9.678591930040872,0.5498749612929874,1.2179862315751406,1.3759033886914778,43916.405862912216,45684.385291481965,9.682640239911604,0.5615481022983092,0.029226573259940603,0.032663166855263694,0.006129423687859522,0.006940456439921976,2825.207135200879,2658.36524812367,1.7362757811062823,1.954120109045337,9.12871696874791,0.1579171571163406,9.121092137613294,0.020665651457324533,1.2819250596231484,0.006049944217283295,9.121092137613294,1.2819250596231484,9.12871696874791,0.020665651457324533
run_00000450,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.9000000000000001,0.55,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,450,9.634425446043691,0.5001592724349334,1.2479416684555509,1.4079206093433019,43904.40133662023,45814.26249026985,9.621163679359627,0.4955123344007314,0.02875989684723939,0.04137009115030558,0.008875248016599606,0.005732019383155622,2821.711617338353,2630.498456314641,1.7782121998107017,2.0075050599185675,9.134266173608722,0.15997894088774933,9.125651344958897,0.03935230196958973,1.3043447435454816,0.008423583452413064,9.125651344958897,1.3043447435454816,9.134266173608722,0.03935230196958973
